# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Title,Publisher,Link,Year,_id
"Naveen Bilandi, Harsh K Verma, Renu Dhir,""Energy-efficient relay node selection scheme for sustainable wireless body area networks""",Sustainable Computing: Informatics and Systems,null,2021,6430445438bff038a78057e2
"Naveen Bilandi, Harsh K Verma, Renu Dhir,""An intelligent and energy-efficient wireless body area network to control coronavirus outbreak",Arabian Journal for Science and Engineering,null,2021,6430445438bff038a78057e3
"Kirti Sonkar, Rajneesh Rani, Renu Dhir,""Iris Recognition Using Transfer Learning of Inception V3""",Applications of Machine Intelligence in Engineering,null,2021,6430445438bff038a78057e4
"Monia Digra, Renu Dhir, Nonita Sharma,"" Dr Renu Dhir [PDF] from researchgate.net Land use land cover classification of remote sensing images based on the deep learning approaches: a statistical analysis and review""",Arabian Journal of Geosciences,null,2021,6430445438bff038a78057e5
"Rajneesh Rani, Renu Dhir, Deepti Kakkar, Nonita Sharma,""Script identification for printed and handwritten Indian documents: An empirical study of different feature classifier combinations""",International Journal of Image and Graphics,null,2021,6430445438bff038a78057e6
"Aarti, Geeta Sikka, Renu Dhir,""Grey relational classification algorithm for software fault proneness with SOM clustering""","International Journal of Data Mining, Modelling and Management",null,2020,6430445438bff038a78057dd
"Tanvi Arora, Renu Dhir,"" Geometric feature-based classification of segmented human chromosomes""",International Journal of Image and Graphics,null,2020,6430445438bff038a78057de
"Naveen Bilandi, Harsh K Verma, Renu Dhir,""AHP–neutrosophic decision model for selection of relay node in wireless body area network""",CAAI Transactions on Intelligence Technology,null,2020,6430445438bff038a78057df
"Ishan Kumar, Renu Dhir, Gurpreet S Lehal, Sanjeev Kumar Sharma,""Design of dynamic morphological analyser for Hindi nouns using rule based approach""",Recent Advances in Computer Science and Communications (Formerly: Recent Patents on Computer Science),null,2020,6430445438bff038a78057e0
"Tanvi Arora, Renu Dhir,""A novel approach for segmentation of human metaphase chromosome images using region based active contours.""",Int. Arab J. Inf. Technol.,https://scholar.google.com/scholar?oi=bibs&cluster=11048489412300429237&btnI=1&hl=en,2019,6430445438bff038a78057d6
"Aarti, Geeta Sikka, Renu Dhir,""Threshold-based empirical validation of object-oriented metrics on different severity levels""",International Journal of Intelligent Engineering Informatics,https://scholar.google.com/scholar?oi=bibs&cluster=1220175252070893281&btnI=1&hl=en,2019,6430445438bff038a78057d7
"Aarti, Geeta Sikka, Renu Dhir,""Empirical validation of object-oriented metrics on cross-projects with different severity levels""",International Journal of Computational Systems Engineering,https://scholar.google.com/scholar?oi=bibs&cluster=8932773421486978921&btnI=1&hl=en,2019,6430445438bff038a78057d8
"Aarti, Geeta Sikka, Renu Dhir,""Regression-based software fault prediction using biogeography-based optimisation (R-BBO)""",International Journal of Intelligent Systems Design and Computing,null,2019,6430445438bff038a78057d9
"Tanvi Arora, Renu Dhir,""A variable region scalable fitting energy approach for human Metaspread chromosome image segmentation'",Multimedia Tools and Applications,null,2019,6430445438bff038a78057da
"Naveen Bilandi, Harsh K Verma, Renu Dhir,""PSOBAN: a novel particle swarm optimization based protocol for wireless body area networks""",SN Applied Sciences,null,2019,6430445438bff038a78057db
"Naveen Bilandi, Harsh K Verma, Renu Dhir,""An Energy Efficient Health Monitoring System using Relay Node in Wireless Body Area Networks""",EAI Endorsed Transactions on Pervasive Health and Technology,null,2019,6430445438bff038a78057dc
Tanvi Arora and Renu Dhir,"AnKnowledge and information Systems, 36, 1-18",IEEE,2017,6430445438bff038a78057cf
Tanvi Arora and Renu Dhir,"International Arab Journal of Information Technology, 16, 01",IEEE,2017,6430445438bff038a78057d0
"Aarti,G Sikka and R Dhir, An Investigation on the metric threshold for fault -proneness","International Journal of Education and management Engineering, 3,35-42",IEEE,2017,6430445438bff038a78057d1
"Taqdir and Renu Dhir, IEEE , Face Recognition using SIFT Key with Optimal Features Selection Method","IJACSA, 8(2), 403-402",null,2017,6430445438bff038a78057d2
"Amandeep Kaur, Renu Dhir, Gurpreet Singh Lehal",International Journal of Multimedia Information Retrieval,https://scholar.google.com/scholar?oi=bibs&cluster=14931451463615176904&btnI=1&hl=en,2017,6430445438bff038a78057d3
"Gurdip Kaur, Renu Dhir, Maninder Singh",Journal of Information and Optimization Sciences,https://scholar.google.com/scholar?oi=bibs&cluster=11671660079721185101&btnI=1&hl=en,2017,6430445438bff038a78057d4
"Tanvi Arora, Renu Dhir",Knowledge and Information Systems,https://scholar.google.com/scholar?oi=bibs&cluster=15706387413059112367&btnI=1&hl=en,2017,6430445438bff038a78057d5
"105. Rajneesh Rani, Renu Dhir, Deepti Kakkar and Nonita Sharma, “Script Identification for Printed and Handwritten Indian Documents: An Empirical Study of Different Feature Classifier Combinations",International Journal OF Image and Graphics World Scientific Publishing Company,"https://doi.org/10.1142/s0219467821400118 2021, Vol. 22 Issue 03, pp. 2140011 , May 2022 ( Scopus)",May 2022,6646ffbe7f692afe483a2c41
"Ratna Raju Mekala, Sai Krishna Mothku, and Manoj Kumar Somesula. “SMITS: Social and mobility aware intelligent task scheduling in vehicular fog computing-a federated DRL approach.”",Computer Communications (Elsevier),https://www.sciencedirect.com/science/article/abs/pii/S0140366424001452,2024,662dc6d9ecca8e38db197dbb
"Manoj Kumar Somesula, Banalaxmi Brahma, Ratna Raju Mekala, and Sai Krishna Mothku. “ An Online Approach for Cooperative Cache Updating and Forwarding in Mobile Edge Network.”","Wireless Networks (Springer), 2024",https://link.springer.com/article/10.1007/s11276-024-03749-7?utm_source=rct_congratemailt&utm_medium=email&utm_campaign=nonoa_20240506&utm_content=10.1007%2Fs11276-024-03749-7,2024,6639bdc28348a1fd59d763bb
"Ratna Raju Mekala, Sai Krishna Mothku, and Manoj Kumar Somesula. “DMITS: Dependency and Mobility-aware Intelligent Task Scheduling in Socially-enabled VFC based on Federated DRL Approach.”",IEEE Transactions on Intelligent Transportation Systems,https://ieeexplore.ieee.org/document/10618900,2024,66b1ac7370badb0d8d225c1a
"Manoj Kumar Somesula, Ratna Raju Mekala, Mallikarjun Reddy Dorsala, Banalaxmi Brahma, and Sai Krishna Mothku. “ Service Caching and User Association in Cache Enabled Multi-UAV Assisted MEN for Latency-Sensitive Applications.”",Computers and Electrical Engineering (Elsevier),https://www.sciencedirect.com/science/article/abs/pii/S0045790624005330,2024,670a981183b910f5bc6645c4
Manoj Kumar Somesula and Rashmi Ranjan Rout and D. V. L. N. Somayajulu. “User Preference Learning based Cooperative Cache Placement for Mobile Edge Networks with Adaptive User Clustering.”,Ad Hoc Networks (Elsevier) 140 (2023): 103051.,https://www.sciencedirect.com/science/article/pii/S1570870522002232?dgcid=author,2023,6430447538bff038a7808fb4
"Manoj Kumar Somesula, Sai Krishna Mothku, and Sudarshan Chakravarthy A. “Cooperative Service Placement and Request Routing in Mobile Edge Networks for Latency-Sensitive Applications.”","IEEE Systems Journal (Volume: 17, Issue: 3, September 2023)",https://ieeexplore.ieee.org/abstract/document/10097673,2023,656ed9290fa0be90889b42e8
"Ratna Raju Mekala, Sai Krishna Mothku, and Manoj Kumar Somesula. “MITS: Mobility-aware Intelligent Task Scheduling in Vehicular Fog Networks.”","IEEE Transactions on Vehicular Technology ( Volume: 73, Issue: 3, March 2024 )",https://ieeexplore.ieee.org/document/10273770,2023,662dc73aecca8e38db1d6ac5
"Manoj Kumar Somesula, Rashmi Ranjan Rout, and D. V. L. N. Somayajulu. “Cooperative Cache Update using Multi-Agent Recurrent Deep Reinforcement Learning for Mobile Edge Networks.”","Computer Networks (Elsevier). 209, (2022): 108876.",https://www.sciencedirect.com/science/article/abs/pii/S1389128622000809,2022,6430447538bff038a7808fb1
"Manoj Kumar Somesula, Anusha Kotte, Sudarshan Chakravarthy A, and Sai Krishna Mothku. “Deadline-Aware Cache Placement Scheme Using Fuzzy Reinforcement Learning in Device-to-Device Mobile Edge Networks.”","Mobile Networks and Applications (Springer) 27, no. 5 (2022): 2100-2117.",https://link.springer.com/article/10.1007/s11036-022-02010-9,2022,6430447538bff038a7808fb2
"Manoj Kumar Somesula, Sai Krishna Mothku, and Anusha Kotte. “Deep Reinforcement Learning Mechanism for Deadline-aware Cache Placement in Device-to-Device Mobile Edge Networks.”","Wireless Networks (Springer) 29, (2023): 569–588.",https://link.springer.com/article/10.1007/s11276-022-03135-1,2022,6430447538bff038a7808fb3
"Manoj Kumar Somesula, Rashmi Ranjan Rout, and D. V. L. N. Somayajulu. ""Contact duration-aware cooperative cache placement using genetic algorithm for mobile edge networks.""","Computer Networks (Elsevier) 193, (2021): 108062",https://www.sciencedirect.com/science/article/abs/pii/S1389128621001559,2021,6430447538bff038a7808fb0
"Manoj Kumar Somesula, Rashmi Ranjan Rout, and D. V. L. N. Somayajulu. ""Deadline-aware caching using echo state network integrated fuzzy logic for mobile edge networks.""","Wireless Networks (Springer) 27, no. 4 (2021): 2409-2429.",https://link.springer.com/article/10.1007/s11276-021-02578-2,2021,6489a0c219da8d7bfaf0cb13
"A survey on water quality monitoring and controlling using modality of machine learning model, Machine Learning in Healthcare and Security.",Taylor & Francis,"Pratiksha Singh, Urvashi",9781003388845,Book Chapter,2023,66a09242e757fd92de966e6f
"Behavior-Based Approach for Fog Data Analytics: An Approach Toward Security and Privacy. Fog Data Analytics for IoT Applications: Next Generation Process Model with State of the Art Technologies, Fog computing: Challenges and solution in security and privacy",Springer,"Urvashi, L. K. A., & Sikka, G.",,Book chapter,2020,66a091f2e757fd92de9659e4
"A Systematic Review of Attack Graph Generation and Analysis Techniques; Computer and Cyber Security: Principles, Algorithm, Applications, and Perspectives",Taylor & Francis,"Urvashi Garg, Geeta Sikka, Lalit K Awasthi",null,Chapter,2018,6430446c38bff038a780870e
User authentication using keystroke recognition; Proceedings of international conference on advances in computing,Springer,"Urvashi Garg, Yogesh Kumar Meena",null,Chapter,2013,6430446c38bff038a780870d
"Discernment and Perusal of Software Vulnerability, Malware Analysis and Intrusion Detection in Cyber-Physical Systems",IGI Global,"Guneet Kaur, Urvashi Bansal, Harsh K. Verma, Geeta Sikka, Lalit K. Awasthi",ISBN13: 9781668486665/ ISBN10: 1668486660,Book Chapter,September 2023,66a09227e757fd92de96649e
"Evaluating the Vulnerabilities of Deep Learning Architectures: A Case Study of VGGNet, ResNet50 and InceptionV3","6th International Conference on Deep Learning, Artificial Intelligence and Robotics (ICDLAIR 2024), NIT Kurukshetra",Accepted,2024,672869188ada0630bf5994aa
"Kadukar, A., & Bansal, U. (2022). Modified SIMON approach towards lightweight cryptography scheme for multi data key pair combination.","ACI’22: Workshop on Advances in Computation Intelligence, its Concepts Applications at ISIC 2022, May 17-19, Savannah, United States",https://ceur-ws.org/Vol-3283/Paper95.pdf,2022,64a7aae5018377e1de5d57fb
"Shelatkar, T., & Bansal, U. (2022, March). Diagnosis of Brain Tumor Using Light Weight Deep Learning Model with Fine Tuning Approach.",International Conference on Machine Intelligence and Signal Processing,https://link.springer.com/chapter/10.1007/978-981-99-0047-3_10,2022,64ca22110bec0be338db8756
"Singh, A. B., Awasthi, L. K., & Urvashi. Defense against adversarial attacks using chained dual-GAN approach",Smart Data Intelligence: Proceedings of ICSMDI 2022 (pp. 121-133). Singapore: Springer Nature Singapore.,https://link.springer.com/chapter/10.1007/978-981-19-3311-0_11,2022,64ca0b590bec0be338d639cf
"Shelatkar, T., Urvashi, Shorfuzzaman, M., Alsufyani, A., & Lakshmanna, K. Diagnosis of Brain Tumor Using Light Weight Deep Learning Model with Fine-Tuning Approach",Computational and Mathematical Methods in Medicine,https://www.hindawi.com/journals/cmmm/2022/2858845/,2022,64ca226b0bec0be338db9d34
"Kumar, D., & Bansal, U. “Emotion Sentiment Analysis of Indian Twitter-Data of COVID-19 After Lockdown”.",2021 2nd International Conference on Secure Cyber Computing and Communications (ICSCCC),null,2021,6430446c38bff038a7808714
"Ekta, Bansal, U. “A Review on Ransomware Attack”",2021 2nd International Conference on Secure Cyber Computing and Communications (ICSCCC),null,2021,6430446c38bff038a7808715
"Kumar, D., & Bansal, U. “Emotion Sentiment Analysis of Indian Twitter-Data of COVID-19 After Lockdown”.",2021 2nd International Conference on Secure Cyber Computing and Communications (ICSCCC),https://ieeexplore.ieee.org/abstract/document/9478166,2021,64a7ab51018377e1de5d6e7e
"Tawqeer Ul Islam, Prof. Lalit Kumar Awasthi and Dr. Urvashi Garg, “Gender and Age Estimation from Gait: A Review”, .",Springer AISC,null,2020,6430446c38bff038a7808713
"Zeenia, Jagmeet Singh Aidan, Urvashi Garg; Analyzing Complex Non-Trivial Network using Attack Set Generation by Genetic Algorithm",2018 First International Conference on Secure Cyber Computing and Communication (ICSCCC),https://ieeexplore.ieee.org/abstract/document/8703313/,2018,6430446c38bff038a7808711
"Zeenia, Jagmeet Singh Aidan, Urvashi Garg; Advanced Petya Ransomware and Mitigation Strategies",2018 First International Conference on Secure Cyber Computing and Communication (ICSCCC),https://ieeexplore.ieee.org/abstract/document/8703323/,2018,6430446c38bff038a7808712
"Urvashi Garg, Yogesh Kumar Meena; User authentication using keystroke recognition","Proceedings of international conference on advances in computing, Springer",https://link.springer.com/chapter/10.1007/978-81-322-0740-5_17,2013,6430446c38bff038a7808710
"Sharma, G., & Garg, U. (2024). Unveiling vulnerabilities: evading YOLOv5 object detection through adversarial perturbations and steganography. Multimedia Tools and Applications, 1-20.",Multimedia Tools and Applications,https://link.springer.com/article/10.1007/s11042-024-18563-8,2024,669e03ad471b202904ad2059
"Lovi Dhamija, Urvashi Garg, A Reliable Approach for Generating Realistic Adversarial Attack via Trust Region-Based Optimization",Arabian Journal for Science and Engineering,https://link.springer.com/article/10.1007/s13369-024-09293-y?utm_source=rct_congratemailt&utm_medium=email&utm_campaign=nonoa_20240727&utm_content=10.1007%2Fs13369-024-09293-y,2024,66d690639f316bbc265c45a9
"Pratiksha Singh, Urvashi, An Investigation for River Water Quality via Linear Regression Analysis of Variance",Water Resources,,2024,669e04be471b202904ad401c
"Rahul Thakur, Geeta Sikka, Urvashi Bansal, Jayant Giri & Saurav Mallik , Deadline-aware and energy efficient IoT task scheduling using fuzzy logic in fog computing",Multimedia Tools and Applications,https://link.springer.com/article/10.1007/s11042-024-19509-w?utm_source=rct_congratemailt&utm_medium=email&utm_campaign=nonoa_20240615&utm_content=10.1007%2Fs11042-024-19509-w,2024,668f6d0704e16af681e78f7a
"Lovi Dhamija, Urvashi Garg, How to defend and secure Deep Learning Models against Adversarial Attacks in Computer Vision: A Systematic Review",New Generation Computing,https://link.springer.com/article/10.1007/s00354-024-00283-0,2024,670bed1583b910f5bc725ff5
"Lovi Dhamija, Urvashi, AFLF: A Defensive Framework to Defeat Multi-Faceted Adversarial Attacks via Attention Feature Fusion",Evolving Systems,Accepted,2024,672868388ada0630bf5980ff
"Urvashi, Geeta Sikka, Lalit K Awasthi, Bharat Bhargava. Quantitative evaluation of extensive vulnerability set using cost benefit analysis.",IEEE Transactions on Dependable and Secure Computing,https://ieeexplore.ieee.org/abstract/document/10061343,2023,64a7a8e7018377e1de5cf92f
"Chinu & Urvashi Bansal, Explainable AI: To Reveal the Logic of Black-Box Models","New Generation Computing, https://doi.org/10.1007/s00354-022-00201-2",https://link.springer.com/article/10.1007/s00354-022-00201-2,2023,64a7a91b018377e1de5d04f3
"Nisha, Urvashi, A systematic literature review of Internet of Video Things: Trends, techniques, datasets, and framework, Internet of Things",Internet of Things,https://doi.org/10.1016/j.iot.2023.100906,2023,6571a5588640ed8428f10bc6
"Amitoj Bir Singh, Lalit Kumar Awasthi, Urvashi, Chained Dual-Generative Adversarial Network: A Generalized Defense Against Adversarial Attacks","Computers, Materials & Continua, 2023, 74(2), 2541-2555",https://www.techscience.com/cmc/v74n2/50259,2022,669e037f471b202904ad1a29
"Kumar, D., Bansal, U., Alroobaea, R., Baqasah, A. M., & Hedabou, M. An Artificial Intelligence approach for expurgating Edible & Non-Edible Items","Frontiers in Public Health, 2318",null,2022,6430446c38bff038a7808744
"Sonwani, E., Bansal, U., Alroobaea, R. S., Baqasah, A. M., & Hedabou, M. An Artificial Intelligence approach towards food spoilage detection and analysis","Frontiers in Public Health, 2254",null,2022,6430446c38bff038a7808745
"Shelatkar, T., Urvashi, D., Shorfuzzaman, M., Alsufyani, A., & Lakshmanna, K. Diagnosis of brain tumor using light weight deep learning model with fine-tuning approach.","Computational and Mathematical Methods in Medicine, 2022, 1-9",https://www.hindawi.com/journals/cmmm/2022/2858845/,2022,6430446c38bff038a7808746
"Lovi Dhamija, Urvashi Garg, An adaptive randomized and secured approach against adversarial attacks",Information Security Journal: A Global Perspective,https://www.tandfonline.com/doi/full/10.1080/19393555.2022.2088429?casa_token=p5tGgWhlT2oAAAAA%3AzFAKen-kQU4anWagmZtItjdY3Xri9GoSfBcS-7dU5g6U1NuDfVdDku23cTXvZevdRJfH1n1n5WGZ,2022,64a7a96a018377e1de5d11c8
"Urvashi, Geeta Sikka, Lalit K. Awasthi, An ensemble approach for optimization of penetration layout in wide area networks",Computer Communications,Accepted,2021,6430446c38bff038a7808743
"Tawqeer ul Islam, Lalit Kumar Awasthi, Urvashi Garg, Gait based Age Estimation using LeNet-50 inspired Gait-Net",International Journal of Advanced Engineering Research and Science,https://www.researchgate.net/profile/Tawqeer-Islam/publication/354319260_Gait_based_Age_Estimation_using_LeNet-50_inspired_Gait-Net/links/6137cbd3cf1e892b691a1e55/Gait-based-Age-Estimation-using-LeNet-50-inspired-Gait-Net.pdf,2021,64a7ac58018377e1de5db615
"Urvashi Garg, Geeta Sikka, Lalit K Awasthi; Empirical analysis of attack graphs for mitigating critical paths and vulnerabilities","Computers & Security, 77, 349-359",https://www.sciencedirect.com/science/article/pii/S0167404818303493,2018,6430446c38bff038a780873b
"Urvashi Garg, Geeta Sikka, Lalit K Awasthi; Empirical risk assessment of attack graphs using time to compromise framework",International Journal of Information and Computer Security,https://www.inderscience.com/info/ingeneral/forthcoming.php?jcode=ijics,2018,6430446c38bff038a780873c
"Urvashi Garg, Sandeep Bansal; Inter-Dependent Effect Of Vulnerabilities For Generation Of Effective Attack Path Score","International Journal of Applied Engineering Research, 4, 4, 21487-21499",https://www.researchgate.net/profile/Deepak_Prashar2/publication/282920149_Inter-Dependent_effect_of_vulnerabilities_for_generation_of_effective_attack_path_score/links/573402fb08ae9f741b261c0e.pdf,2015,6430446c38bff038a780873d
"Sarbjit Kaur Manjit Kaur, Urvashi Garg; Advanced Eclat Algorithm for Frequent Itemsets Generation","International Journal of Applied Engineering Research, 10, 9, 23263-23279",https://www.researchgate.net/profile/Urvashi_Garg2/publication/283232446_Advanced_eclat_algorithm_for_frequent_itemsets_generation/links/5799cffb08ae33e89fb77f32/Advanced-eclat-algorithm-for-frequent-itemsets-generation.pdf,2015,6430446c38bff038a780873e
"Urvashi Garg, Sarabjit Kaur; Fingerprint Matching Algorith musing Advanced Pre-Processing Technique","International Journal of Applied Engineering Research, 10, 11, 28263-28271",http://books.google.com/books?hl=en&lr=&id=LouADwAAQBAJ&oi=fnd&pg=PA115&dq=info:4J3PM_9Ox6oJ:scholar.google.com&ots=paKLGhEhAK&sig=uqOlMhWxQLKSYAIU_Hxmzt-EKnw,2015,6430446c38bff038a780873f
"Manjit Kaur and Urvashi Garg, “ECLAT Algorithm for Frequent Itemsets Generation”, 1(3), 82-84.",International Journal of Computer Systems,null,2014,6430446c38bff038a7808741
"Deepika Sharma and Urvashi Garg, “User Authentication By using Advanced Key Stroke Recognition”, 3(10), 870-873.",International Journal of Engineering Research & Technology,null,2014,6430446c38bff038a7808742
"Pankaj Chejara, Urvashi Garg and Gurpreet Singh, “Vulnerability Analysis in Attack Graphs Using Conditional Probability”, 3 (2), 18-21.",International Journal of Soft Computing and Engineering,null,2013,6430446c38bff038a7808740
Frequently Asked Questions in Electronics and Communication Engineering,Galgotia Publications Pvt. Ltd,Ajay K Sharma and Shatendra K. Sharma,81-7515-486-1,Text Book,2005,6430445438bff038a780544a
Advanced Communication Systems (Communication Engineering-II),"Satya Prakashan, New Delhi",Ajay K Sharma,81-7684-108-0,Text Book,2005,6430445438bff038a7805450
Communication Engineering-II,"Satya Prakashan, New Delhi",Ajay K Sharma,81-7684-278-8,Text Book,2004,6430445438bff038a780544b
Electrical Engineering and Electronic Components,"Dhanpat Rai Publishing Company, New Delhi",M L Gupta and Ajay K Sharma,null,Text Book,2003,6430445438bff038a780544c
Communication Engineering-I,"Satya Prakashan, New Delhi",Ajay K Sharma and Manoj Kumar,81-7684-099-8,Text Book,2003,6430445438bff038a780544f
Analog Circuits and Digital Fundamentals,"Dhanpat Rai Publishing Company, New Delhi",Ajay K Sharma,81-87433-64-7,Text Book,2002,6430445438bff038a780544d
Microwave Engineering,"Satya Prakashan, New Delhi",Ajay K Sharma and Shatendra K. Sharma,81-7684-091-2,Text Book,2001,6430445438bff038a780544e
Television Engineering,"Satya Prakashan, New Delhi",Ajay K Sharma and Shatendra K. Sharma,81-7684-112-2,Text Book,2001,6430445438bff038a7805451
Modern Electronic Communications: principles and practice,"Dhanpat Rai publishing Co. (P) Ltd., New Delhi",Ajay K Sharma and R.K. Sinha,null,Text Book,1999,6430445438bff038a7805453
Electronic Manufacturing and Soldering Techniques,"Dhanpat Rai and Co. (P) Ltd, Delhi",Ajay K Sharma,null,Text Book,1993,6430445438bff038a7805454
Audio Video and TV Engineering (Consumer Electronics),"Dhanpat Rai and Co. (P) Ltd., Delhi",Ajay K Sharma,81-7700-005-5,Text Book,1991,6430445438bff038a7805452
Principal Investigator,R & D Vide Sanction order F26-14/2003 TS.V dated 14-01-2004,Designing and Simulation of High Data Rate Optical Fiber Transmission Systems,"Funded by Ministry of Human Resource Development (MHRD) Govt. of India, New Delhi",2004,2007,12 lacs,Completed,null,6430445438bff038a78054da
Principal Investigator,R & D Vide Sanction order F28-2/2000 TS.V dated 28-03-2001,Studies on Dispersion and Fiber Nonlinearities for Optical Communication Systems and Networks,"Ministry of Human Resource Development (MHRD) Govt. of India, New Delhi",2000,2003,6 lacs,Completed,null,6430445438bff038a78054db
Co-Principal Investigator,R & D,Studies on broadband optical communication systems,"All India council for Technical Education (AICTE), New Delhi",1995,1999,6 lacs,Completed,Dr R K Sinha,6430445438bff038a78054dc
Principal investigator,Govt. of India Funding,Special Manpower Development Programme for Chips to System Design (SMDP-C2SD),"Ministry of Communication & IT, New Delhi",2015,2020,20 lacs,Completed,Dr Rikmantra Basu,6430445438bff038a78054dd
Co Principal Investigator,R & D Project,High-Density Wireless Access Coverage for Crowded Events & Locations,"Funded by ISOC, Internet Society (Beyond the Net), USA",2017,2019,$27000 USD for Three Years,Completed,Dr Karan Verma,6430445438bff038a78054de
Co Principal Investigator,R & D Project,Big Data Analytics in Healthcare,INDO-MOST Joint Research Cooperation Project by DST,2018,2020,45 lacs,Ongoing,Dr Karan Verma,6430445438bff038a78054df
Co Principal Investigator,R & D Project,Agile Modeling of SMART CITY – “a fusion of IoT and Big Data,INDIAN-French Joint Cooperation Project by DST,2018,2020,30 lacs,Ongoing,Dr Karan Verma,6430445438bff038a78054e0
Co Principal Investigator,R & D Project,Development of Near Infrared Spectrometer for Plant Disease Detection,"DST, Government of Indi",2018,2020,88 lacs,Ongoing,Dr Gyanendra Sheoran,6430445438bff038a78054e1
"Mohit Sajwan, Ajay K. Sharma, & K. Verma Analysis of Scalability for Hierarchical Routing Protocols in Wireless Sensor Networks.","ICETIT 2019 : International Conference on Emerging Trends in Information Technology- 2019 at IIT Madras, In Proceedings of ICETIT 2019 pp. 107-116, June 21-22, 2019 , Springer, Cham., Switzerland.",null,2019,6430445438bff038a7805455
"Mohit Sajwan, Ajay K. Sharma, & K. Verma Impact of Sink Location in the Routing of Wireless Sensor Networks.","International Conference on Information, Communication and Computing Technology, ICICCT-19, New Delhi, In Proceedings of ICICCT-19, pp. 61-71, May 11, 2019, Springer, Singapore",null,2019,6430445438bff038a7805456
"Preeti Verma, Ajay K. Sharma, Vinay Shanker Pandey and Arti Noor “FSDPRO - A Technique for Low Power Noise Tolerant TSPC Design”","Power Electronics, Intelligent Control and Energy Systems (ICPEICES), IEEE International Conference, New Delhi, October 22-24, 2018.",null,2018,6430445438bff038a7805457
"Gunjan, Prachi Maheshwari and Ajay K. Sharma “Modified TEEN for Handling Inconsistent Cluster Size Problem in WSN”","IEEE International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET) held on 22-24 March 2018 at Chennai, India",null,2018,6430445438bff038a7805458
"Richa Mishra, Rajiv Tripathi and Ajay K. Sharma “Coalition Based Energy Efficient Multi-Hop Routing for a PDF Based Node Distribution Scheme in Wireless Sensor Networks”","IEEE International Conference on New Trends in Engineering and Technology, ICNTET 2018, May 14, 2018, Chennai.",null,2018,6430445438bff038a7805459
"Manisha Bharti , Ajay K. Sharma and Manoj Kumar “Effect and Suppression of Noise in 2D PC/OOC Scheme for Optical CDMA Systems”","Springer: Proceedings of the International Conference on Signal, Networks, Computing, and Systems, (ICSNCS-2016), Feb. 25-27, 2016, Volume 395 of the series Lecture Notes in Electrical Engineering pp 261-268,14 October 2016.",null,2016,6430445438bff038a780545a
"Preeti Verma, Arti Noor, Ajay K. Sharma, and Sampath Kumar V. “Power gating and its repercussions-a review”","IEEE 1st International Conference on Power Electronics, Intelligent Control and Energy Systems (ICPEICES) on July 4-6, 2016 Pages: 1 - 6, Delhi, India",null,2016,6430445438bff038a780545b
"Preeti Singh ; J. K. Rai , Ajay K. Sharma “Optical packet switch architectures evaluation using optical cost and physical loss”","IEEE 8th International Conference on Computing, Communication and Networking Technologies (ICCCNT) on July 3-5, 2017 Pages 1-6, Delhi, India.",null,2016,6430445438bff038a780545c
"Rohit Kumar, S. J. Darak, Ajay K. Sharma, and Rajiv Tripathi, “Two-Stage Decision Making Policy for Opportunistic Spectrum Access”","International Conference on Big Data and Advanced Wireless technologies, Blagoevgrad, Bulgaria, November 10-11, 2016.",null,2016,6430445438bff038a780545d
"Harpreet Kaur, Manoj Kumar, Ajay K. Sharma and Harjit P. Singh “Performance analysis of wavelet based multiuser environment in mobile WiMax with SRRC filter”","IEEE- SCOPES International Conference on Signal Processing, Communication, Power and Embedded System, organised by C U T M (Centurion University of Technology and Management), Paralakhemundi, Odissa, India, 3-5 October 2016.",null,2016,6430445438bff038a780545e
Nonita Sharma and Ajay K. Sharma “Comparative Analysis of SIR and SID in Wireless Sensor Networks using Temporal Correlation”,"IEEE International Conference on Computing, Communication and Automation (ICCCA-2015), pp. 464-468, May 15-16, 2015, Greater Noida, [UP], India",null,2015,6430445438bff038a780545f
"Manisha Bharti, Manoj Kumar, Ajay K. Sharma “Comparative analysis of FBGs as encoders for optical CDMA systems”","IEEE International Conference on Signal Processing and Communication (ICSC), pp. 94-98, March 16-18, 2015, Noida, India",null,2015,6430445438bff038a7805460
"Manisha Bharti, Manoj Kumar, Ajay K. Sharma “Design and analysis of OCDMA system using W/T codes at different bit rates”","IEEE, International Conference on Communication, Information & Computing Technology (ICCICT), 15-17 Jan. 2015, Pages: 1-5, Mumbai, India.",null,2015,6430445438bff038a7805461
H Kour and Ajay K. Sharma “Performance evaluation of HEED and H-HEED protocol for realistic models in WSN”,"IEEE International Conference on Computer, Communication and Control (IC4-2015), pp. 1-5, September 10-12, 2015, Indore, Madhya Pradesh, India.",null,2015,6430445438bff038a7805462
"Mayank Mani, Manpreet Kaur, Ajay K. Sharma “Fitness based Enhanced Stable Election Protocol: A hybrid approach”","IEEE International Conference on Electronics, Computing and Communication Technologies (IEEE CONECCT), pp. 1-6, January 6-7, 2014, Bangalore, India.",null,2014,6430445438bff038a7805463
"Richa Bhatia, Ajay K. Sharma and Jyoti Saxena “Optimized alternate polarization and Four Wave Mixing in 60-Gb/s DWDM transmission system”","Recent Advances in Engineering and Computational Sciences (RAECS), pp. 1-4, 2014",null,2014,6430445438bff038a7805464
